hospital,drg_code,hospital_size,county,name,price
Peacehealth Peace Island Medical Center,84439,Medium,San Juan,"Lab Thyroxine (Thyroid Chemical) Measurement, Free",59
Peacehealth Peace Island Medical Center,84443,Medium,San Juan,"Lab Blood Test, Thyroid Stimulating Hormone (Tsh)",103
Peacehealth Peace Island Medical Center,84481,Medium,San Juan,"Lab Thyroid Hormone, Ft-3 Measurement",130
Peacehealth Peace Island Medical Center,84484,Medium,San Juan,"Lab Troponin (Protein) Analysis, Quant",225
Peacehealth Peace Island Medical Center,84550,Medium,San Juan,"Lab Uric Acid Level, Blood",56
Peacehealth Peace Island Medical Center,84702,Medium,San Juan,"Lab Gonadotropin, Chorionic (Reproductive Hormone) Level",101
Peacehealth Peace Island Medical Center,84703,Medium,San Juan,Lab Gonadotropin (Reproductive Hormone) Analysis,109
Peacehealth Peace Island Medical Center,85025,Medium,San Juan,"Lab Complete Blood Cell Count (Red Cells, White Blood Cell, Platelets), Automated Test With Wbc Diff",79
Peacehealth Peace Island Medical Center,85027,Medium,San Juan,"Lab Complete Blood Cell Count (Red Cells, White Blood Cell, Platelets), Automated Test",65
Peacehealth Peace Island Medical Center,85379,Medium,San Juan,Lab D-Dimer Quant,236
Peacehealth Peace Island Medical Center,85610,Medium,San Juan,Lab Prothrombin Time,70
Peacehealth Peace Island Medical Center,85613,Medium,San Juan,"Lab Russell Viper Venom Time,Diluted",135
Peacehealth Peace Island Medical Center,85652,Medium,San Juan,"Lab Red Blood Cell Sedimentation Rate, To Detect Inflammation; Automated",43
Peacehealth Peace Island Medical Center,85730,Medium,San Juan,"Lab Thromboplastin Time, Partial (Ptt), Plasma Or Whole Bld",65
Peacehealth Peace Island Medical Center,86003,Medium,San Juan,Lab Measurement Of Antibody (Ige) To Allergic Substance,97
Peacehealth Peace Island Medical Center,86038,Medium,San Juan,Lab Screening Test For Autoimmune Disorder,79
Peacehealth Peace Island Medical Center,86140,Medium,San Juan,Lab Measurement C-Reactive Protein For Detection Of Infection Or Inflammation,50
Peacehealth Peace Island Medical Center,86147,Medium,San Juan,Lab Cardiolipin Antibody (Tissue Antibody) Measurement,103
Peacehealth Peace Island Medical Center,86162,Medium,San Juan,Lab Measurement Of Complement (Immune System Proteins),129
Peacehealth Peace Island Medical Center,86200,Medium,San Juan,Lab Measurement Of Antibody For Rheumatoid Arthritis Assessment,104
Peacehealth Peace Island Medical Center,86235,Medium,San Juan,"Lab Extractable Nuclear Antigen, Each",106
Peacehealth Peace Island Medical Center,86300,Medium,San Juan,Lab Immunologic Analysis For Detection Of Tumor Antigen Ca 15-3,114
Peacehealth Peace Island Medical Center,86301,Medium,San Juan,Lab Immunologic Analysis For Detection Of Tumor Antigen Ca 19-9,153
Peacehealth Peace Island Medical Center,86304,Medium,San Juan,Lab Immunologic Analysis For Detection Of Tumor Antigen Ca 125,123
Peacehealth Peace Island Medical Center,86334,Medium,San Juan,Lab Immunologic Analysis Technique On Serum,239
Peacehealth Peace Island Medical Center,86335,Medium,San Juan,Lab Immunologic Analysis Technique On Body Fluid,246
Peacehealth Peace Island Medical Center,86336,Medium,San Juan,Lab Inhibin A (Reproductive Organ Hormone) Measurement,222
Peacehealth Peace Island Medical Center,86376,Medium,San Juan,Lab Microsomal Antibodies (Autoantibody) Measurement,116
Peacehealth Peace Island Medical Center,86480,Medium,San Juan,Lab Tuberculosis Test,265
Peacehealth Peace Island Medical Center,86664,Medium,San Juan,"Lab Analysis For Antibody To Epstein-Barr Virus (Mononucleosis Virus), Nuclear Antigen",223
Peacehealth Peace Island Medical Center,86665,Medium,San Juan,"Lab Analysis For Antibody To Epstein-Barr Virus (Mononucleosis Virus), Viral Capsid",129
Peacehealth Peace Island Medical Center,86696,Medium,San Juan,"Lab Analysis For Antibody To Herpes Simplex Virus, Type 2",105
Peacehealth Peace Island Medical Center,86765,Medium,San Juan,Lab Analysis For Antibody To Rubeola (Measles Virus),78
Peacehealth Peace Island Medical Center,86778,Medium,San Juan,Lab Analysis For Antibody (Igm) To Toxoplasma (Parasite),48
Peacehealth Peace Island Medical Center,86787,Medium,San Juan,Lab Analysis For Antibody To Varicella-Zoster Virus (Chicken Pox),92
Peacehealth Peace Island Medical Center,86800,Medium,San Juan,Lab Thyroglobulin (Thyroid Protein) Antibody Measurement,102
Peacehealth Peace Island Medical Center,86803,Medium,San Juan,Lab Hepatitis C Antibody Measurement,158
Peacehealth Peace Island Medical Center,86850,Medium,San Juan,Lab Screening Test For Red Blood Cell Antibodies,277
Peacehealth Peace Island Medical Center,86870,Medium,San Juan,Lab Identification Of Red Blood Cell Antibodies,189
Peacehealth Peace Island Medical Center,86900,Medium,San Juan,Lab Blood Group Typing (Abo),69
Peacehealth Peace Island Medical Center,86920,Medium,San Juan,Lab Blood Unit Compatibility Test Spin,120
Peacehealth Peace Island Medical Center,86923,Medium,San Juan,Lab Blood Unit Compatibility Test Electric,89
Peacehealth Peace Island Medical Center,87040,Medium,San Juan,Lab Bacterial Blood Culture,123
Peacehealth Peace Island Medical Center,87070,Medium,San Juan,Lab Bacterial Culture,66
Peacehealth Peace Island Medical Center,87075,Medium,San Juan,Lab Bacterial Culture Except Blood,130
Peacehealth Peace Island Medical Center,87081,Medium,San Juan,Lab Screening Test For Pathogenic Organisms,59
Peacehealth Peace Island Medical Center,87086,Medium,San Juan,"Lab Bacterial Colony Count, Urine",106
Peacehealth Peace Island Medical Center,87116,Medium,San Juan,Lab Culture For Acid-Fast Bacilli,72
Peacehealth Peace Island Medical Center,87147,Medium,San Juan,"Lab Cult Typing,Immunologic,Nonfluore",83
Peacehealth Peace Island Medical Center,87209,Medium,San Juan,Lab Special Stain For Parasites,104
Peacehealth Peace Island Medical Center,87210,Medium,San Juan,Lab Smear For Infectious Agents,45
Peacehealth Peace Island Medical Center,87254,Medium,San Juan,Lab Virus Isolation,69
Peacehealth Peace Island Medical Center,87255,Medium,San Juan,Lab Virus Isolation Other Than By Non Cytopathic Effect,223
Peacehealth Peace Island Medical Center,87329,Medium,San Juan,"Lab Detection Test For Giardia (Intestinal Parasite), Eia",106
Peacehealth Peace Island Medical Center,87338,Medium,San Juan,"Lab Qualitative Or Semiquantitative Detection Test For Helicobacter Pylori In Stool, Multiple-",253
Peacehealth Peace Island Medical Center,87389,Medium,San Juan,Lab Detection Test For Hiv-1 And Hiv-2,92
Peacehealth Peace Island Medical Center,87449,Medium,San Juan,"Lab Immunologic Analysis For Detection Of Organism, Qual, Multi, Nos",129
Peacehealth Peace Island Medical Center,87480,Medium,San Juan,"Lab Detection Test For Candida Species (Yeast), Direct",160
Peacehealth Peace Island Medical Center,87491,Medium,San Juan,"Lab Detection Test For Chlamydia, Amplified Probe",264
Peacehealth Peace Island Medical Center,87497,Medium,San Juan,"Lab Detection Test For Cytomegalovirus, Quantification",407
Peacehealth Peace Island Medical Center,87502,Medium,San Juan,Lab Detection Test For Multiple Types Influenza Virus,327
Peacehealth Peace Island Medical Center,87510,Medium,San Juan,"Lab Detection Test For Gardnerella Vaginalis (Bacteria), Direct",160
Peacehealth Peace Island Medical Center,87517,Medium,San Juan,"Lab Detection Test For Hepatitis B Virus, Quant",174
Peacehealth Peace Island Medical Center,87522,Medium,San Juan,"Lab Detection Test For Hepatitis C Virus, Quant",480
Peacehealth Peace Island Medical Center,87529,Medium,San Juan,"Lab Detection Test For Herpes Simplex Virus, By Rapid Pcr",258
Peacehealth Peace Island Medical Center,87536,Medium,San Juan,"Lab Detection Test For Hiv-1 Virus, Pcr, Quant",645
Peacehealth Peace Island Medical Center,87591,Medium,San Juan,"Lab Detection Test For Neisseria Gonorrhoeae (Gonorrhoeae Bacteria), Urine",142
Peacehealth Peace Island Medical Center,87631,Medium,San Juan,Lab Detection Test For Multiple Types Of Respiratory Virus 3-5 Targets,428
Peacehealth Peace Island Medical Center,88184,Medium,San Juan,"Lab Flow Cytometry Technique For Dna Or Cell Analysis, Tc 1 Marker",263
Peacehealth Peace Island Medical Center,89321,Medium,San Juan,Lab Semen Analysis For Sperm Presence,47
Peacehealth Peace Island Medical Center,99000,Medium,San Juan,Lab Handling And/Or Conveyance Of Specimen For Transfer To A Laboratory,42
Peacehealth Peace Island Medical Center,99195,Medium,San Juan,Lab Therapeutic Drawing of blood for a medical problem,251
Peacehealth Peace Island Medical Center,97110,Medium,San Juan,"Therapeutic Exercise To Develop Strength, Endurance, Range Of Motion, And Flexibility,",150
Peacehealth Peace Island Medical Center,36600,Medium,San Juan,Lab Arterial Blood Collection,131
Peacehealth Peace Island Medical Center,12031,Medium,San Juan,"Repair Of Wound (2.5 Centimeters Or Less) Of The Scalp, Underarms, Trunk, Arms, And/Or, Intermediate",630
Peacehealth Peace Island Medical Center,62270,Medium,San Juan,Spinal Tap For Diagnosis,543
Peacehealth Peace Island Medical Center,64400,Medium,San Juan,Injection Of Anesthetic Agent Trigeminal Nerve,396
Peacehealth Peace Island Medical Center,64450,Medium,San Juan,"Injection Of Anesthetic Agent, Other Peripheral Nerve Or Branch",543
Peacehealth Peace Island Medical Center,71046,Medium,San Juan,"X-Ray Of Chest, 2 Vies",360
Peacehealth Peace Island Medical Center,71100,Medium,San Juan,"X-Ray Ribs 1 Side, 2 Views",362
Peacehealth Peace Island Medical Center,71101,Medium,San Juan,"X-Ray Ribs 1 Side, 3 Or More Views",437
Peacehealth Peace Island Medical Center,72050,Medium,San Juan,"X-Ray Cervical Spine, 4 To 5 Views",635
Peacehealth Peace Island Medical Center,72070,Medium,San Juan,"X-Ray Thoracic Spine, 2 Views",377
Peacehealth Peace Island Medical Center,72072,Medium,San Juan,"X-Ray Thoracic Spine, 3 Views",428
Peacehealth Peace Island Medical Center,72100,Medium,San Juan,"X-Ray Lumbosacral Spine, 2 To 3 Views",415
Peacehealth Peace Island Medical Center,72110,Medium,San Juan,"X-Ray Lumbosacral Spine, 4 Or More Views",554
Peacehealth Peace Island Medical Center,72170,Medium,San Juan,"X-Ray Pelvis, 1 To 2 Views",334
Peacehealth Peace Island Medical Center,72220,Medium,San Juan,"X-Ray Pelvis, 2 Or More Views",334
Peacehealth Peace Island Medical Center,73030,Medium,San Juan,"X-Ray Shoulder, 2 Or More Views",397
Peacehealth Peace Island Medical Center,73080,Medium,San Juan,"X-Ray Elbow, 3 Or More Views",400
Peacehealth Peace Island Medical Center,73100,Medium,San Juan,"X-Ray Wrist, 2 Views",385
Peacehealth Peace Island Medical Center,73110,Medium,San Juan,"X-Ray Wrist, 3 Or Mor Views",511
Peacehealth Peace Island Medical Center,73130,Medium,San Juan,"X-Ray Hand, 3 Or More Views",385
Peacehealth Peace Island Medical Center,73140,Medium,San Juan,"X-Ray Finger, 2 Or More Views",423
Peacehealth Peace Island Medical Center,73502,Medium,San Juan,"X-Ray Hip And Pelvis, 2 To 3 Views",447
Peacehealth Peace Island Medical Center,73522,Medium,San Juan,"X-Ray Hips And Pelvis, 3 To 4 Views",297
Peacehealth Peace Island Medical Center,73523,Medium,San Juan,"X-Ray Hips And Pelvis, 5 Plus Views",601
Peacehealth Peace Island Medical Center,73560,Medium,San Juan,X-Ray Knee 1 Or 2 Views,367
Peacehealth Peace Island Medical Center,73562,Medium,San Juan,X-Ray Knee 3 Views,514
Peacehealth Peace Island Medical Center,73564,Medium,San Juan,X-Ray Knee 4 Or More Views,677
Peacehealth Peace Island Medical Center,73565,Medium,San Juan,X-Ray Knee Bilateral Standing,433
Peacehealth Peace Island Medical Center,73590,Medium,San Juan,"X-Ray Lower Leg, 2 Views",316
Peacehealth Peace Island Medical Center,73610,Medium,San Juan,"X-Ray Ankle, 3 Or More Views",444
Peacehealth Peace Island Medical Center,73630,Medium,San Juan,"X-Ray Foot, 3 Or More Views",372
Peacehealth Peace Island Medical Center,74018,Medium,San Juan,"X-Ray Of Abdomen, 1 View",263
Peacehealth Peace Island Medical Center,74019,Medium,San Juan,"X-Ray Of Abdomen, 2 Vies",331
Peacehealth Peace Island Medical Center,77077,Medium,San Juan,"X-Ray Imaging Of 2 Or More Joints, Single View",403
Peacehealth Peace Island Medical Center,77080,Medium,San Juan,X-Ray Bone Density Measurement Using Dedicated X-Ray Machine,668
Peacehealth Peace Island Medical Center,90837,Medium,San Juan,"Psychotherapy, 60 Minutes With Patient And/Or Family Member  ",324
Peacehealth Peace Island Medical Center,90846,Medium,San Juan,Family Psychotherapy With Out Patient,210
Peacehealth Peace Island Medical Center,90847,Medium,San Juan,Family Psychotherapy Including Patient,217
Peacehealth Peace Island Medical Center,99203,Medium,San Juan,"New Patient Office Or Other Outpatient Visit, Typically 30 Minutes",243
Peacehealth Peace Island Medical Center,99204,Medium,San Juan,"New Patient Office Or Other Outpatient Visit, Typically 45 Minutes",365
Peacehealth Peace Island Medical Center,99205,Medium,San Juan,"New Patient Office Or Other Outpatient Visit, Typically 60 Minutes",481
Peacehealth Peace Island Medical Center,99243,Medium,San Juan,"Patient Office Consultation, Typically 40 Minutes",259
Peacehealth Peace Island Medical Center,99244,Medium,San Juan,"Patient Office Consultation, Typically 60 Minutes",387
Peacehealth Peace Island Medical Center,99385,Medium,San Juan,Initial New Patient Preventive Medicine Evaluation Age 18-39 Years,286
Peacehealth Peace Island Medical Center,99386,Medium,San Juan,Initial New Patient Preventive Medicine Evaluation Age 40-64 Years,330
